sample_index,amplitude
671,0.3690175712108612
672,0.667558491230011
673,0.6644492149353027
674,0.4489772319793701
675,-0.036783307790756226
676,-0.5137471556663513
677,-0.7074026465415955
678,-0.6736970543861389
679,-0.25753501057624817
680,0.18859758973121643
681,0.6329975724220276
682,0.7145034074783325
683,0.5948151350021362
684,0.11800163239240646
685,-0.33644798398017883
686,-0.7289499640464783
687,-0.7351508736610413
688,-0.39565086364746094
689,-0.01720784418284893
690,0.4921296536922455
691,0.7854974865913391
692,0.6681739091873169
693,0.29556915163993835
694,-0.2493668794631958
695,-0.6256985068321228
696,-0.786166787147522
697,-0.5917231440544128
698,-0.14516443014144897
699,0.3883349895477295
700,0.7114413976669312
701,0.7133840918540955
702,0.30851641297340393
703,-0.14559493958950043
704,-0.5662661790847778
705,-0.7661374807357788
706,-0.676999032497406
707,-0.28071171045303345
708,0.19463270902633667
709,0.7285897135734558
710,0.7468839883804321
711,0.600183367729187
712,0.12409142404794693
713,-0.4223667085170746
714,-0.7681053876876831
715,-0.7384898066520691
716,-0.4424462616443634
717,0.11475638300180435
718,0.5764544010162354
719,0.810069739818573
720,0.6922610402107239
721,0.29344287514686584
722,-0.2998320758342743
723,-0.6615746021270752
724,-0.8182439208030701
725,-0.5743165016174316
726,-0.07780693471431732
727,0.4269934594631195
728,0.8026594519615173
729,0.7790936827659607
730,0.4376424551010132
731,-0.12969768047332764
732,-0.5940564870834351
733,-0.8298743963241577
734,-0.7010617852210999
735,-0.213982954621315
736,0.32094189524650574
737,0.6841215491294861
738,0.8254752159118652
739,0.4917009174823761
740,0.034980352967977524
741,-0.5013207197189331
742,-0.810685396194458
743,-0.7915500998497009
744,-0.36127424240112305
745,0.16856619715690613
746,0.6634742021560669
747,0.8338296413421631
748,0.6290279626846313
749,0.20087561011314392
750,-0.37368375062942505
751,-0.727827787399292
752,-0.7841683626174927
753,-0.5296175479888916
754,-0.038952525705099106
755,0.49688151478767395
756,0.8212336897850037
757,0.721560537815094
758,0.3830403685569763
759,-0.16931168735027313
760,-0.6701422333717346
761,-0.8592485785484314
762,-0.6634267568588257
763,-0.22120119631290436
764,0.3380359411239624
765,0.787295401096344
766,0.8371900916099548
767,0.5826866030693054
768,-0.030239339917898178
769,-0.5883103609085083
770,-0.8077560663223267
771,-0.7423166632652283
772,-0.3898228704929352
773,0.153771311044693
774,0.6761303544044495
775,0.8080635666847229
776,0.6556713581085205
777,0.11252977699041367
778,-0.3967864215373993
779,-0.8515888452529907
780,-0.8488152623176575
781,-0.4809066653251648
782,0.01230066642165184
783,0.5820868015289307
784,0.8338240385055542
785,0.746076226234436
786,0.3076915144920349
787,-0.19266857206821442
788,-0.7056831121444702
789,-0.8279094696044922
790,-0.7006534934043884
791,-0.1686597764492035
792,0.4154394865036011
793,0.8498571515083313
794,0.9023820161819458
795,0.49582356214523315
796,-0.07873367518186569
797,-0.63905930519104
798,-0.8332436084747314
799,-0.780200183391571
800,-0.3603205978870392
801,0.24424207210540771
802,0.6484203934669495
803,0.8348119854927063
804,0.6865124106407166
805,0.1519748717546463
806,-0.4370444416999817
807,-0.8613244295120239
808,-0.8399662971496582
809,-0.4548279345035553
810,0.02762695588171482
811,0.6095971465110779
812,0.8739184737205505
813,0.7861235737800598
814,0.32277125120162964
815,-0.2781420052051544
816,-0.7780331969261169
817,-0.9016368389129639
818,-0.674612820148468
819,-0.12776556611061096
820,0.4620400071144104
821,0.8676915764808655
822,0.8424891829490662
823,0.48397621512413025
824,-0.05857304483652115
825,-0.6437116861343384
826,-0.9135327339172363
827,-0.751937747001648
828,-0.30090516805648804
829,0.29829150438308716
830,0.7774953842163086
831,0.870860755443573
832,0.6600130796432495
833,0.13927999138832092
834,-0.4751100242137909
835,-0.9168356657028198
836,-0.8586483001708984
837,-0.5113548040390015
838,0.10455428808927536
839,0.6623794436454773
840,0.8812089562416077
841,0.8129312992095947
842,0.2866156995296478
843,-0.29984602332115173
844,-0.7764600515365601
845,-0.8792782425880432
846,-0.6050702333450317
847,-0.1250491440296173
848,0.5163750052452087
849,0.821379542350769
850,0.8538764715194702
851,0.4894160330295563
852,-0.11044903099536896
853,-0.646007776260376
854,-0.9436646699905396
855,-0.7620843052864075
856,-0.2696102559566498
857,0.3846050798892975
858,0.861809253692627
859,0.9139528274536133
860,0.7427033185958862
861,0.05650395527482033
862,-0.5531191229820251
863,-0.8862897157669067
864,-0.8478001356124878
865,-0.4387415051460266
866,0.14077557623386383
867,0.7500581741333008
868,0.9437564611434937
869,0.8110518455505371
870,0.2931792736053467
871,-0.411766916513443
872,-0.8652255535125732
873,-0.9623095989227295
874,-0.6125742793083191
875,-0.033964838832616806
876,0.5731180906295776
877,0.8939306139945984
878,0.8815904259681702
879,0.4798108637332916
880,-0.22638770937919617
881,-0.7355635166168213
882,-0.9463589787483215
883,-0.7638150453567505
884,-0.2384357452392578
885,0.4504640996456146
886,0.8920464515686035
887,0.9610088467597961
888,0.5840357542037964
889,0.07852423936128616
890,-0.5793874263763428
891,-0.9510477781295776
892,-0.8782382011413574
893,-0.4363858699798584
894,0.2737560570240021
895,0.7564993500709534
896,0.9636759161949158
897,0.686679482460022
898,0.2327873259782791
899,-0.4549415111541748
900,-0.9061891436576843
901,-0.9209672808647156
902,-0.6203784346580505
903,0.0365416519343853
904,0.64656001329422
905,0.8922427892684937
906,0.8600175380706787
907,0.35565385222435
908,-0.23767301440238953
909,-0.7445375919342041
910,-1.0109754800796509
911,-0.6889082193374634
912,-0.19917228817939758
913,0.41149309277534485
914,0.8844534754753113
915,0.9637140035629272
916,0.5378432273864746
917,-0.03626060485839844
918,-0.6778926253318787
919,-0.9224082231521606
920,-0.8557193279266357
921,-0.3976028561592102
922,0.2908174991607666
923,0.7521304488182068
924,0.9633343815803528
925,0.7869722247123718
926,0.1628703773021698
927,-0.4315578043460846
928,-0.8989025354385376
929,-0.9619585275650024
930,-0.5720192790031433
931,0.06180121749639511
932,0.6455022692680359
933,0.9430361986160278
934,0.8297020196914673
935,0.31937509775161743
936,-0.28240811824798584
937,-0.7989797592163086
938,-0.9583979249000549
939,-0.7752289175987244
940,-0.12081793695688248
941,0.494335800409317
942,0.8749535083770752
943,0.9411041140556335
944,0.5711184144020081
945,-0.06954539567232132
946,-0.6587316393852234
947,-0.9496062994003296
948,-0.8200451731681824
949,-0.34560710191726685
950,0.2465803027153015
951,0.8044528365135193
952,0.9932872653007507
953,0.6926583051681519
954,0.14095473289489746
955,-0.4955086410045624
956,-0.9306550621986389
957,-0.8800162672996521
958,-0.5594755411148071
959,0.13647741079330444
960,0.6856346726417542
961,0.9607762694358826
962,0.8544138073921204
963,0.30344530940055847
964,-0.3089097738265991
965,-0.8800998330116272
966,-0.9843031167984009
967,-0.7190262079238892
968,-0.10494206845760345
969,0.529776394367218
970,0.90870201587677
971,0.9503552913665771
972,0.47297045588493347
973,-0.16374661028385162
974,-0.6938927173614502
975,-0.9621605277061462
976,-0.8075753450393677
977,-0.2908092439174652
978,0.42595112323760986
979,0.8231271505355835
980,0.9619446396827698
981,0.647371232509613
982,0.09971030801534653
983,-0.5554186701774597
984,-0.9206082820892334
985,-0.896595299243927
986,-0.49851614236831665
987,0.13329827785491943
988,0.7085003852844238
989,1.0611927509307861
990,0.8439802527427673
991,0.29515329003334045
992,-0.3924196660518646
993,-0.8805539011955261
994,-0.9940322041511536
995,-0.6713128089904785
996,-0.1215353012084961
997,0.5825434327125549
998,0.9503867030143738
999,0.9260636568069458
1000,0.47662901878356934
1001,-0.15766017138957977
1002,-0.7572141885757446
1003,-0.9748605489730835
1004,-0.8797516226768494
1005,-0.28813058137893677
1006,0.45629236102104187
1007,0.8500649929046631
1008,0.9714312553405762
1009,0.6642908453941345
1010,-0.0023708927910774946
1011,-0.5840370059013367
1012,-1.012996792793274
1013,-0.9667571187019348
1014,-0.48981931805610657
1015,0.15704010426998138
1016,0.7719522714614868
1017,0.9898670315742493
1018,0.7977185845375061
1019,0.19955025613307953
1020,-0.35168004035949707
1021,-0.9019498825073242
1022,-0.977494478225708
1023,-0.6116093397140503
1024,-0.007727992720901966
1025,0.6054905652999878
1026,0.9778417348861694
1027,0.92579185962677
1028,0.44708746671676636
1029,-0.20319923758506775
1030,-0.8056014180183411
1031,-1.0234413146972656
1032,-0.7131438851356506
1033,-0.2146240472793579
1034,0.4634653925895691
1035,0.9306624531745911
1036,1.0119293928146362
1037,0.5643543004989624
1038,-0.039291154593229294
1039,-0.6568260788917542
1040,-0.989548921585083
1041,-0.9597265124320984
1042,-0.4081425964832306
1043,0.16748225688934326
1044,0.8110255599021912
1045,1.0140401124954224
1046,0.7739289402961731
1047,0.1463494449853897
1048,-0.4423791468143463
1049,-0.943924069404602
1050,-0.9992876052856445
1051,-0.6144498586654663
1052,0.023262711241841316
1053,0.6659641861915588
1054,1.0076006650924683
1055,0.8107225298881531
1056,0.36525383591651917
1057,-0.2509649693965912
1058,-0.8094090223312378
1059,-0.9801050424575806
1060,-0.7837685942649841
1061,-0.12987041473388672
1062,0.44411101937294006
1063,0.9308001399040222
1064,0.9940857291221619
1065,0.6198204755783081
1066,-0.05790593475103378
1067,-0.6511430144309998
1068,-1.0027598142623901
1069,-0.8742100596427917
1070,-0.322982519865036
1071,0.30045202374458313
1072,0.823051929473877
1073,0.9482569098472595
1074,0.7244230508804321
1075,0.15311762690544128
1076,-0.5345974564552307
1077,-0.946246325969696
1078,-0.8954869508743286
1079,-0.536030113697052
1080,0.08862418681383133
1081,0.6588422656059265
1082,0.9659134745597839
1083,0.8367758393287659
1084,0.3750675916671753
1085,-0.34073564410209656
1086,-0.7832739949226379
1087,-1.0123578310012817
1088,-0.7109280228614807
1089,-0.08380582183599472
1090,0.5222384929656982
1091,0.9105876684188843
1092,0.9272210001945496
1093,0.5321053266525269
1094,-0.17245523631572723
1095,-0.714603066444397
1096,-0.9861946702003479
1097,-0.839716374874115
1098,-0.2875381112098694
1099,0.3267050087451935
1100,0.8350241184234619
1101,0.9780794978141785
1102,0.701445996761322
1103,0.0778915211558342
1104,-0.5016353726387024
1105,-0.965700626373291
1106,-0.8795199394226074
1107,-0.521048903465271
1108,0.13938455283641815
1109,0.73103266954422
1110,1.041462779045105
1111,0.8366830348968506
1112,0.2727864682674408
1113,-0.3253818154335022
1114,-0.8598207235336304
1115,-0.9917028546333313
1116,-0.6446549296379089
1117,-0.0572325699031353
1118,0.5923911333084106
1119,0.9234539270401001
1120,0.9152079224586487
1121,0.49050402641296387
1122,-0.1587432622909546
1123,-0.7326721549034119
1124,-0.9961503744125366
1125,-0.7638367414474487
1126,-0.25605010986328125
1127,0.3990234434604645
1128,0.8489074110984802
1129,0.9579470157623291
1130,0.604761004447937
1131,0.03838016465306282
1132,-0.5563773512840271
1133,-0.9371336698532104
1134,-0.8623864054679871
1135,-0.43779662251472473
1136,0.2302478402853012
1137,0.7364823222160339
1138,0.919985830783844
1139,0.7840659022331238
1140,0.23033931851387024
1141,-0.4322625696659088
1142,-0.8444671630859375
1143,-0.9378484487533569
1144,-0.5995824933052063
1145,-0.021821046248078346
1146,0.5996522307395935
1147,0.9460337162017822
1148,0.9246246814727783
1149,0.40202584862709045
1150,-0.21126101911067963
1151,-0.7403066754341125
1152,-1.0133522748947144
1153,-0.7983906269073486
1154,-0.1454547643661499
1155,0.3679790198802948
1156,0.8843678832054138
1157,0.9072189927101135
1158,0.5664921998977661
1159,-0.07122419774532318
1160,-0.6339791417121887
1161,-0.9118627309799194
1162,-0.8951332569122314
1163,-0.37976890802383423
1164,0.2412554919719696
1165,0.8194403648376465
1166,0.9384053945541382
1167,0.7665529847145081
1168,0.21231786906719208
1169,-0.44655346870422363
1170,-0.9186567068099976
1171,-0.872981607913971
1172,-0.6062213182449341
1173,0.020700840279459953
1174,0.6454364657402039
1175,0.9643867015838623
1176,0.8091239333152771
1177,0.37156757712364197
1178,-0.25975340604782104
1179,-0.7297213077545166
1180,-0.8671364784240723
1181,-0.7611079216003418
1182,-0.13355086743831635
1183,0.36811769008636475
1184,0.8693692088127136
1185,0.8693622350692749
1186,0.6004855036735535
1187,-0.052548978477716446
1188,-0.6517602205276489
1189,-0.9399431943893433
1190,-0.8317577838897705
1191,-0.341665655374527
1192,0.2665563225746155
1193,0.7897123694419861
1194,0.9767562747001648
1195,0.7041015028953552
1196,0.09990439563989639
1197,-0.5173861980438232
1198,-0.8903234601020813
1199,-0.8542066216468811
1200,-0.5258435606956482
1201,0.05955908074975014
